id,date_time,plate_no,route_name,remaining_seats,station_id,station_name,station_order
2927,2023-02-12 16:57:13+00:00,경기74아2920,75-1,-1,106000436,신내데시앙아파트후문,25
2928,2023-02-12 16:57:13+00:00,경기74아3180,75-1,-1,221000155,담터,37
3776,2023-02-12 16:57:30+00:00,경기78사8165,G2100,0,277104445,광주직동IC(경유),39
3777,2023-02-12 16:57:30+00:00,경기78사8179,220,-1,230000728,신하초교후문,24
3778,2023-02-12 16:57:30+00:00,경기78사8177,220,-1,230001441,이천터미널,44
3779,2023-02-12 16:57:30+00:00,경기78사8183,240,-1,230000160,수광1리,32
3780,2023-02-12 16:57:30+00:00,경기78사8184,240,-1,230001531,율현사거리,54
3781,2023-02-12 16:57:30+00:00,경기78사9238,3401,20,277103770,신갈JC(경유),39
3782,2023-02-12 16:57:30+00:00,경기78사9242,3401,26,230000121,덕평1리,10
3783,2023-02-12 16:57:30+00:00,경기78사9241,3401,26,121000944,신논현역.주류성빌딩,23
3784,2023-02-12 16:57:30+00:00,경기78사9239,3401,37,230001276,이천역,4
3785,2023-02-12 16:57:30+00:00,경기78사9237,3401,38,230000068,유산리.유산상회,47
3786,2023-02-12 16:57:30+00:00,경기77바2705,25-10,-1,230000105,장호원읍사무소,123
3787,2023-02-12 16:57:30+00:00,경기77바2682,25-10,-1,230000100,감곡장호원역,1
3788,2023-02-12 16:57:30+00:00,경기78자8074,370,-1,214000839,평택시외버스터미널(시내),72
3789,2023-02-12 16:57:30+00:00,경기78자8076,370,-1,231000317,대덕면사무소.내건지리,93
3790,2023-02-12 16:57:30+00:00,경기78자8050,370,-1,231000540,스타필드안성.용이동.삼천리가스,82
3791,2023-02-12 16:57:30+00:00,경기78자8030,370,-1,231000253,중앙대.롯데캐슬아파트,51
3792,2023-02-12 16:57:30+00:00,경기78자8024,370,-1,214002106,스타필드.용이푸르지오2차앞,62
3793,2023-02-12 16:57:30+00:00,경기78자8071,70,-1,231001274,안성종합버스터미널,80
3794,2023-02-12 16:57:30+00:00,경기78자8092,70,-1,231000253,중앙대.롯데캐슬아파트,16
3795,2023-02-12 16:57:30+00:00,경기78자8055,70,-1,214000741,효성해링턴플레이스1단지.동방학교,47
3796,2023-02-12 16:57:30+00:00,경기78자8082,70,-1,231000284,(구)안성터미널,9
3797,2023-02-12 16:57:30+00:00,경기78자8054,70,-1,214000839,평택시외버스터미널(시내),41
3798,2023-02-12 16:57:30+00:00,경기78자8002,70,-1,231001274,안성종합버스터미널,80
3799,2023-02-12 16:57:30+00:00,경기78자8072,70,-1,214000839,평택시외버스터미널(시내),41
3800,2023-02-12 16:57:30+00:00,경기78자8081,70,-1,231001342,공도시외버스정류장,54
3801,2023-02-12 16:57:30+00:00,경기78자8070,70,-1,214002104,진사리입구.푸르지오2차후문,32
3802,2023-02-12 16:57:30+00:00,경기78자8036,70,-1,231001075,구)공도정류장,26
3803,2023-02-12 16:57:30+00:00,경기78자8056,70,-1,231000314,이마트앞,69
3804,2023-02-12 16:57:30+00:00,경기78자8015,70,-1,231000234,대림동산,62
3805,2023-02-12 16:57:30+00:00,경기78자8013,70,-1,231001274,안성종합버스터미널,80
3806,2023-02-12 16:57:30+00:00,경기78자8027,1,-1,231001274,안성종합버스터미널,37
3807,2023-02-12 16:57:30+00:00,경기78자8052,1,-1,231000260,중앙대입구,16
3808,2023-02-12 16:57:30+00:00,경기78자8016,1-3,-1,231000585,죽리.외평,23
3809,2023-02-12 16:57:30+00:00,경기78자8035,1-3,-1,231000283,보개우체국,43
3810,2023-02-12 16:57:31+00:00,경기78자8084,7-1,-1,231001274,안성종합버스터미널,52
3811,2023-02-12 16:57:31+00:00,경기78자8087,7-1,-1,231000284,(구)안성터미널,9
3812,2023-02-12 16:57:31+00:00,경기78자8063,20,-1,231000776,청용사,33
3813,2023-02-12 16:57:31+00:00,경기78자8062,20,-1,231000750,도기동,8
3814,2023-02-12 16:57:32+00:00,경기78자8090,37,-1,231000444,내강리강촌,181
3815,2023-02-12 16:57:32+00:00,경기78자8089,37,-1,231000474,반석아파트,165
3816,2023-02-12 16:57:32+00:00,경기78자8066,37,-1,230000105,장호원읍사무소,57
3817,2023-02-12 16:57:32+00:00,경기78자8093,37,-1,231000840,죽산시외버스터미널,34
3818,2023-02-12 16:57:32+00:00,경기78자8019,380,-1,231000281,평촌.동신초교,73
3819,2023-02-12 16:57:32+00:00,경기78자8045,380,-1,231000464,내방리,142
3820,2023-02-12 16:57:32+00:00,경기78자8051,380,-1,231000519,죽산삼거리,123
3821,2023-02-12 16:57:32+00:00,경기78자8098,380,-1,231000393,일죽터미널,108
3822,2023-02-12 16:57:32+00:00,경기78자8012,37-1,-1,237000649,처리입구,19
3823,2023-02-12 16:57:32+00:00,경기78자8029,37-1,-1,230000095,송산4리,51
3824,2023-02-12 16:57:32+00:00,경기78자8094,37-1,-1,237000987,여주여중.세종고,200
3825,2023-02-12 16:57:32+00:00,경기78자8102,37-1,-1,237000620,삼교1통,186
3826,2023-02-12 16:57:32+00:00,경기78자8111,8-1,-1,231001196,돈도마을입구,21
3827,2023-02-12 16:57:32+00:00,경기78자8110,8-1,-1,231000323,대천동성당,3
3828,2023-02-12 16:57:32+00:00,경기73아3160,96,-1,232000379,마송,113
3829,2023-02-12 16:57:33+00:00,경기73아3504,96,-1,219000368,백석역(중),18
3830,2023-02-12 16:57:33+00:00,경기73아3725,96,-1,219000130,일산동부경찰서(중),151
3831,2023-02-12 16:57:33+00:00,경기73아3505,96,-1,232000455,고막리,64
3832,2023-02-12 16:57:33+00:00,경기73아3726,95,-1,218000091,신원당마을입구,40
3833,2023-02-12 16:57:33+00:00,경기73아3508,95,-1,219000453,흰돌마을(중),83
3834,2023-02-12 16:57:33+00:00,경기73아3154,95,-1,219000780,위시티5단지,100
3835,2023-02-12 16:57:33+00:00,경기73아3727,95,-1,219000778,고양가구3단지입구,107
3836,2023-02-12 16:57:33+00:00,경기73아3450,95,-1,219000590,하늘마을2.6단지,15
3837,2023-02-12 16:57:33+00:00,경기73아3155,95,-1,218000680,도래울마을5.6단지,56
3838,2023-02-12 16:57:33+00:00,경기73아3616,95,-1,219000370,마두역(중),25
3839,2023-02-12 16:57:33+00:00,경기73아3732,95,-1,218000269,훼릭스,67
3840,2023-02-12 16:57:33+00:00,경기79바1836,9008,27,210000335,부천터미널소풍,46
3841,2023-02-12 16:57:33+00:00,경기79바1850,9008,37,232000362,사우역.김포고,19
3842,2023-02-12 16:57:33+00:00,경기79바1835,9008,37,232000581,북변환승센터.구터미널,59
3843,2023-02-12 16:57:33+00:00,경기79바1849,9008,43,232000725,구래역,3
3844,2023-02-12 16:57:33+00:00,경기79바1837,9008,31,212000204,부천테크노파크1.2단지,30
3845,2023-02-12 16:57:33+00:00,경기79바1846,1002,-1,115000895,마곡역(중),97
3846,2023-02-12 16:57:33+00:00,경기79바1755,1002,-1,115000071,개화119안전센터,25
3847,2023-02-12 16:57:33+00:00,경기79바1749,1002,-1,118000044,국회의사당,75
3848,2023-02-12 16:57:33+00:00,경기79바1753,1002,-1,115000609,핑크힐병원,49
2929,2023-02-12 16:57:13+00:00,경기74사1112,G1690,31,221000344,갈매더샵아파트,27
2930,2023-02-12 16:57:13+00:00,경기74사1117,G1690,37,123000611,잠실광역환승센터,20
2931,2023-02-12 16:57:13+00:00,경기74사1115,G1690,33,221000355,갈매더샵아파트.갈매6단지,12
2932,2023-02-12 16:57:13+00:00,경기77아1087,707,-1,222000649,중말슈퍼,144
2933,2023-02-12 16:57:13+00:00,경기74아3849,707,-1,105000030,서울성심병원,79
2934,2023-02-12 16:57:13+00:00,경기77아1086,707,-1,222000634,내동마을.한신아파트,29
2935,2023-02-12 16:57:13+00:00,경기74아3773,707,-1,222000578,퇴계원초등학교,106
2936,2023-02-12 16:57:13+00:00,경기74아1296,707,-1,106000209,신내초등학교,62
2937,2023-02-12 16:57:13+00:00,경기74아1198,202,-1,221000132,돌무들,61
2938,2023-02-12 16:57:13+00:00,경기74아1200,202,-1,105000199,현대코아,89
2939,2023-02-12 16:57:13+00:00,경기74아1216,202,-1,222000517,오남소방서.두산A.오남고등학교,21
2940,2023-02-12 16:57:13+00:00,경기74아1155,202,-1,222000293,퇴계원읍사무소입구,122
2941,2023-02-12 16:57:13+00:00,경기74아1290,202,-1,222001909,주곡2교,164
2942,2023-02-12 16:57:13+00:00,경기77아1079,3-1,-1,222001143,진벌리종점,68
2943,2023-02-12 16:57:13+00:00,경기74아3856,3-1,-1,222001461,진접하우스토리,25
2944,2023-02-12 16:57:13+00:00,경기74아1277,9,-1,222000653,진벌리차고지,176
2945,2023-02-12 16:57:13+00:00,경기74아1421,9,-1,221000089,남양시장,67
2946,2023-02-12 16:57:14+00:00,경기74아1215,9,-1,104000271,워커힐아파트.광장동,88
2947,2023-02-12 16:57:14+00:00,경기74아1210,9,-1,222001431,사릉역.진건파출소,48
2948,2023-02-12 16:57:14+00:00,경기74아1381,9,-1,277101942,동서울터미널(경유),93
2949,2023-02-12 16:57:14+00:00,경기74아1301,9,-1,221000068,새마을금고.구리시장입구,116
2950,2023-02-12 16:57:14+00:00,경기74아1189,9,-1,222000514,성도아파트,26
2951,2023-02-12 16:57:14+00:00,경기74아1209,9,-1,222000473,청구아파트.대림아파트,160
2952,2023-02-12 16:57:14+00:00,경기74아3744,23,-1,124000364,길동주민센터.둔촌2동주민센터(중),104
2953,2023-02-12 16:57:14+00:00,경기74아3809,23,-1,222001057,광능내종점,229
2954,2023-02-12 16:57:14+00:00,경기74아3741,23,-1,222001127,한신.세아.현대아파트,61
2955,2023-02-12 16:57:14+00:00,경기74아3717,23,-1,222000530,금곡리입구.신동아아파트,25
2956,2023-02-12 16:57:14+00:00,경기74아3703,23,-1,222000485,한신1차.플러스빌A.어람초교.우편취급국,195
2957,2023-02-12 16:57:14+00:00,경기74아3742,23,-1,222000727,남양주남부경찰서.남양주제2청사.남양주보건소,163
2958,2023-02-12 16:57:14+00:00,경기74아3745,23,-1,222000659,다산2동주민센터.양정초.한화아파트(중),82
2959,2023-02-12 16:57:14+00:00,경기74아3704,23,-1,227000250,황산사거리.풍산동행정복지센터.미사센텀비즈,136
2960,2023-02-12 16:57:14+00:00,경기74아3810,23,-1,236000604,음현1리내촌중학교,6
2961,2023-02-12 16:57:14+00:00,경기74아3003,55,-1,222000964,사릉축동,98
2962,2023-02-12 16:57:14+00:00,경기74아2962,55,-1,222000798,원병원,65
2963,2023-02-12 16:57:14+00:00,경기74아2810,55,-1,222000744,보학마을.라온프라이빗아파트,36
2964,2023-02-12 16:57:14+00:00,경기74아3004,55,-1,222000330,남양주시청,17
2965,2023-02-12 16:57:14+00:00,경기74아3002,55,-1,222000317,남양주시청,83
2966,2023-02-12 16:57:14+00:00,경기74아2889,93,-1,222000822,월산지구부영1.2단지입구,160
2967,2023-02-12 16:57:14+00:00,경기74아3007,93,-1,222000011,산성마을입구,15
2968,2023-02-12 16:57:14+00:00,경기74아3029,93,-1,222001320,도농역.동화중고교.부영A(중),113
2969,2023-02-12 16:57:14+00:00,경기74아2832,93,-1,221000266,롯데백화점(강변역.강동방면)(중),63
2970,2023-02-12 16:57:14+00:00,경기74아2926,97,-1,104000076,광나루역.극동아파트,57
2971,2023-02-12 16:57:14+00:00,경기74아2953,97,-1,221000003,정각사입구,81
2972,2023-02-12 16:57:14+00:00,경기74아3291,97,-1,222000766,호평도서관.라인아파트.호평파라곤아파트,8
2973,2023-02-12 16:57:14+00:00,경기74아2954,97,-1,222000164,중흥S클래스.한라아파트.주공아파트,127
2974,2023-02-12 16:57:14+00:00,경기74아3367,165,-1,105000030,서울성심병원,65
2975,2023-02-12 16:57:14+00:00,경기74아3072,165,-1,105000011,삼육서울병원(중),56
2976,2023-02-12 16:57:14+00:00,경기74아2981,165,-1,222000179,평내화성.유진아파트,101
2977,2023-02-12 16:57:14+00:00,경기74아2899,165,-1,221000246,교문사거리(중),78
2978,2023-02-12 16:57:14+00:00,경기74아3264,165,-1,222000825,호평동차고지,122
2979,2023-02-12 16:57:14+00:00,경기74아3349,165,-1,222000171,호평상업지구.이마트,17
2980,2023-02-12 16:57:14+00:00,경기74아3097,165,-1,106000002,망우역.상봉터미널(중),71
2981,2023-02-12 16:57:14+00:00,경기74아3152,165,-1,222000174,호평상업지구.이마트,106
2982,2023-02-12 16:57:14+00:00,경기74아2978,165,-1,222001581,한림로얄팰리스.초석빌리지,5
2983,2023-02-12 16:57:14+00:00,경기74아2844,165,-1,222001319,가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중),40
2984,2023-02-12 16:57:14+00:00,경기74아2859,165,-1,222000335,진안마을,90
2985,2023-02-12 16:57:14+00:00,경기74아3099,165,-1,221000247,딸기원(중),46
2986,2023-02-12 16:57:14+00:00,경기74아2911,165,-1,277102476,돌팍교차로(경유),26
2987,2023-02-12 16:57:14+00:00,경기74아3149,65-1,-1,221000052,국군구리병원,74
2988,2023-02-12 16:57:14+00:00,경기74아3184,65-1,-1,222000193,삼신아파트,17
2989,2023-02-12 16:57:14+00:00,경기74아3083,65-1,-1,222001029,주공아파트.창현초등학교.신한아파트,126
2990,2023-02-12 16:57:14+00:00,경기74아2929,65,-1,106000005,중랑역.동부시장(중),67
2991,2023-02-12 16:57:14+00:00,경기74아2858,65,-1,222000330,남양주시청,110
2992,2023-02-12 16:57:14+00:00,경기74아2970,65,-1,222001029,주공아파트.창현초등학교.신한아파트,142
2993,2023-02-12 16:57:14+00:00,경기74아2876,65,-1,106000002,망우역.상봉터미널(중),85
2994,2023-02-12 16:57:14+00:00,경기74아3293,65,-1,222001310,평내호평역,32
2995,2023-02-12 16:57:14+00:00,경기74아2957,1-4,-1,227000219,한강유역환경청.미사고등학교.미사가람마을,97
2996,2023-02-12 16:57:14+00:00,경기74아3155,1-4,-1,222001290,송라초교.신명아파트.푸르지오아파트,18
2997,2023-02-12 16:57:14+00:00,경기74아2964,1-4,-1,277104248,왕숙교(경유),134
2998,2023-02-12 16:57:14+00:00,경기74아2952,1-4,-1,277102304,천호대교남단(경유),68
2999,2023-02-12 16:57:15+00:00,경기74아3317,112-1,-1,123000143,풍납동극동.쌍용아파트,69
3000,2023-02-12 16:57:15+00:00,경기74아2909,112-1,-1,124000358,길동사거리.강동세무서(중),57
3001,2023-02-12 16:57:15+00:00,경기74아3209,112-1,-1,227000129,검단산입구.한국애니메이션고교,96
3002,2023-02-12 16:57:15+00:00,경기74아3220,112-1,-1,222000345,팔당1리,33
3003,2023-02-12 16:57:15+00:00,경기74아3391,1670,43,222000263,두산아파트.벽산아파트,7
3004,2023-02-12 16:57:15+00:00,경기74아3263,1670,39,277103307,아천IC(경유),31
3005,2023-02-12 16:57:15+00:00,경기74아3276,1670,45,123000002,잠실역.잠실대교남단(중),25
3006,2023-02-12 16:57:15+00:00,경기74아3334,1670,31,222000121,석실마을,16
3007,2023-02-12 16:57:15+00:00,경기74아2863,168,-1,222000153,천마산입구,24
3008,2023-02-12 16:57:15+00:00,경기74아2987,168,-1,222000148,중흥아파트,145
3009,2023-02-12 16:57:15+00:00,경기74아3205,166-1,-1,222000879,코오롱아파트정문,90
3010,2023-02-12 16:57:15+00:00,경기74아3138,166-1,-1,222001737,덕소초등학교후문,17
3011,2023-02-12 16:57:15+00:00,경기74아3125,166-1,-1,105000194,영휘원사거리.(구)홍릉사거리,51
3012,2023-02-12 16:57:15+00:00,경기74아3223,1660,32,221000238,토평IC,40
3013,2023-02-12 16:57:15+00:00,경기74아3147,1660,45,222000268,연대농장입구.도곡리종점,64
3014,2023-02-12 16:57:15+00:00,경기74아3394,1660,41,222001052,삼패사거리.평구마을,22
3015,2023-02-12 16:57:15+00:00,경기74아3392,1660,35,104000076,광나루역.극동아파트,30
3016,2023-02-12 16:57:15+00:00,경기77바1885,51,-1,221000055,태영데시앙,8
3017,2023-02-12 16:57:15+00:00,경기74사1107,51,-1,105000012,삼육서울병원(중),48
3018,2023-02-12 16:57:15+00:00,경기74아3131,95,-1,221000100,럭키아파트,66
3019,2023-02-12 16:57:15+00:00,경기74아2973,95,-1,104000064,현대아파트앞,53
3020,2023-02-12 16:57:15+00:00,경기77바1722,95,-1,221000112,럭키아파트,35
3021,2023-02-12 16:57:15+00:00,경기74사1111,95,-1,222000419,다산진건데시앙,92
3022,2023-02-12 16:57:15+00:00,경기72바1319,95,-1,221000009,챔피언스파크.동사골,44
3023,2023-02-12 16:57:15+00:00,경기74아3179,95,-1,221000006,아치울마을,59
3024,2023-02-12 16:57:15+00:00,경기74사1042,95,-1,222000591,자연앤자이.다산자이,97
3025,2023-02-12 16:57:15+00:00,경기74사1052,95,-1,222001941,다산롯데캐슬정문,7
3026,2023-02-12 16:57:15+00:00,경기74아2910,95,-1,277104248,왕숙교(경유),76
3027,2023-02-12 16:57:15+00:00,경기72바1285,95,-1,222001924,다산1동주민센터.남양주시복지재단,19
3028,2023-02-12 16:57:15+00:00,경기74아3159,1,-1,104000271,워커힐아파트.광장동,74
3029,2023-02-12 16:57:15+00:00,경기74아2803,1,-1,222000634,내동마을.한신아파트,29
3030,2023-02-12 16:57:15+00:00,경기74아3207,1,-1,221000066,인창삼보아파트,97
3031,2023-02-12 16:57:15+00:00,경기74아3160,1,-1,222001259,진벌리차고지,149
3032,2023-02-12 16:57:15+00:00,경기74아2925,1,-1,222001671,장현리입구,128
3033,2023-02-12 16:57:15+00:00,경기74아2877,1,-1,221000091,구리고용복지플러스센터.인창중앙공원,61
3034,2023-02-12 16:57:15+00:00,경기74아3373,166,-1,222001610,청소년수련관.체육문화센터입구,21
3035,2023-02-12 16:57:15+00:00,경기74아3222,166,-1,106000002,망우역.상봉터미널(중),57
3036,2023-02-12 16:57:15+00:00,경기74아3279,1700,38,123000069,잠실새내역4번출구,49
3037,2023-02-12 16:57:15+00:00,경기74아3281,1700,40,123000053,잠실엘스아파트앞,27
3038,2023-02-12 16:57:15+00:00,경기74아3335,1700,40,222000121,석실마을,16
3039,2023-02-12 16:57:15+00:00,경기74아3278,1700,25,222000301,수석동,57
3040,2023-02-12 16:57:15+00:00,경기74아3280,1700,45,121000088,서초푸르지오써밋.롯데캐슬클래식,37
3041,2023-02-12 16:57:15+00:00,경기74아3235,1100,38,222001263,가운배수펌프장,48
3042,2023-02-12 16:57:15+00:00,경기74아3265,1100,37,222000944,가운지구입구,103
3043,2023-02-12 16:57:15+00:00,경기74아3236,1100,45,277102434,마치터널(경유),15
3044,2023-02-12 16:57:15+00:00,경기74아3230,1100,43,222000196,남양주세무서.천마산수련장,133
3045,2023-02-12 16:57:15+00:00,경기74아3244,1100,41,123000055,잠실종합운동장,61
3046,2023-02-12 16:57:15+00:00,경기74아3254,1100,40,122000202,한국자산신탁.센터필드,82
3047,2023-02-12 16:57:15+00:00,경기74아1339,2000,43,222000653,진벌리차고지,159
3048,2023-02-12 16:57:15+00:00,경기74아1346,2000,44,122000185,역삼역.포스코타워역삼,87
3049,2023-02-12 16:57:15+00:00,경기74아1341,2000,45,222001363,진접역6번출구.삼성프라자.지안빌딩,10
3050,2023-02-12 16:57:15+00:00,경기74아1344,2000,30,222000576,퇴계원고등학교.금호아파트.뱅이마루터,113
3051,2023-02-12 16:57:15+00:00,경기74아1338,2000,31,222000508,한신1차.플러스빌A.어람초교.우편취급국,31
3052,2023-02-12 16:57:15+00:00,경기74아1372,2000,44,122000174,서울상록회관.한국기술센터,78
3053,2023-02-12 16:57:15+00:00,경기74아1406,2000,37,222000481,오남호수공원.팔현리입구.동부아파트,136
3054,2023-02-12 16:57:15+00:00,경기74아1378,2000,26,123000511,잠실역,96
3055,2023-02-12 16:57:15+00:00,경기74아1347,2000,30,277100104,토평삼거리(경유),64
3056,2023-02-12 16:57:15+00:00,경기74아1380,2000,35,222000572,퇴계원고등학교.금호아파트.뱅이마루터,52
3057,2023-02-12 16:57:15+00:00,경기74아3818,7007,45,122000115,선릉역,54
3058,2023-02-12 16:57:15+00:00,경기74아3793,7007,35,222000534,장현초교.대명아파트.남양주장현전통시장,99
3059,2023-02-12 16:57:16+00:00,경기74아3868,7007,41,122000202,한국자산신탁.센터필드,65
3060,2023-02-12 16:57:16+00:00,경기74아3826,7007,23,277102675,천호대교북단(경유),76
3061,2023-02-12 16:57:16+00:00,경기74아3817,7007,23,277103217,남양주IC(경유),38
3062,2023-02-12 16:57:16+00:00,경기74아3796,7007,41,222000549,진접읍사무소입구.하우스토리아파트,12
3063,2023-02-12 16:57:16+00:00,경기74아3302,1200,33,277100104,토평삼거리(경유),47
3064,2023-02-12 16:57:16+00:00,경기74아3233,1200,24,277103310,올림픽대교북단(경유),55
3065,2023-02-12 16:57:16+00:00,경기74아3301,1200,45,222000322,평내농협.평내초교.대명루첸,26
3066,2023-02-12 16:57:16+00:00,경기74아3234,1200,37,222000199,천마산휴게소.한누리요양병원,85
3067,2023-02-12 16:57:16+00:00,경기74아3429,8002,61,239000429,대성리,40
3068,2023-02-12 16:57:16+00:00,경기74아3089,8002,45,239000429,대성리,40
3069,2023-02-12 16:57:16+00:00,경기74아3348,8002,16,222001296,신명아파트,29
3070,2023-02-12 16:57:16+00:00,경기74아3087,8002,43,222000014,모란공원.마석그랜드힐아파트,8
3071,2023-02-12 16:57:16+00:00,경기74아3387,8002,20,123000611,잠실광역환승센터,20
3072,2023-02-12 16:57:16+00:00,경기74아3340,8002,68,222000031,답내초교입구,37
3073,2023-02-12 16:57:16+00:00,경기74아3086,8002,33,277103334,화도TG(경유),13
3074,2023-02-12 16:57:16+00:00,경기74아3359,8002,36,277103351,강일JC(경유),24
3075,2023-02-12 16:57:16+00:00,경기74아2989,8002,36,277102840,올림픽대교남단(경유),19
3076,2023-02-12 16:57:16+00:00,경기74아3343,8002,38,222000095,창현초등학교,28
3077,2023-02-12 16:57:16+00:00,경기74아3355,8002,18,277103345,남양주TG(경유),26
3078,2023-02-12 16:57:16+00:00,경기74아3347,8002,44,239000429,대성리,40
3079,2023-02-12 16:57:16+00:00,경기74아3071,8002,33,277103347,덕소삼패IC(경유),15
3080,2023-02-12 16:57:16+00:00,경기74아3428,8002,37,123000611,잠실광역환승센터,20
3081,2023-02-12 16:57:16+00:00,경기74아3380,8002,62,222000243,두산1차아파트,12
3082,2023-02-12 16:57:16+00:00,경기74아3399,8001,41,123000048,잠실역,20
3083,2023-02-12 16:57:16+00:00,경기74아3398,8001,45,222000032,화광중학교,67
3084,2023-02-12 16:57:16+00:00,경기74아3855,8012,62,277103217,남양주IC(경유),15
3085,2023-02-12 16:57:16+00:00,경기74아3816,8012,41,222000926,신창아파트.광릉중학교,42
3086,2023-02-12 16:57:16+00:00,경기74아3825,8012,36,277103763,연평IC(경유),10
3087,2023-02-12 16:57:16+00:00,경기74아3833,8012,31,277103313,토평삼거리(경유),27
3088,2023-02-12 16:57:16+00:00,경기74아3873,8012,16,222001446,연평대교.이마트앞,35
3089,2023-02-12 16:57:16+00:00,경기74아3834,8012,24,123000611,잠실광역환승센터,23
3090,2023-02-12 16:57:16+00:00,경기74아3858,8012,63,222001108,경복대,3
3091,2023-02-12 16:57:16+00:00,경기77바1193,M2316,31,277103313,토평삼거리(경유),25
3092,2023-02-12 16:57:16+00:00,경기77바1188,M2316,31,222000196,남양주세무서.천마산수련장,33
3093,2023-02-12 16:57:16+00:00,경기77바3568,M2316,43,222001296,신명아파트,3
3094,2023-02-12 16:57:16+00:00,경기77바1187,M2316,23,277102837,수석IC(경유),13
3095,2023-02-12 16:57:16+00:00,경기74아3085,1001,25,221000256,구리영업소,35
3096,2023-02-12 16:57:16+00:00,경기74아3360,1001,45,222001300,극동마이다스빌.다우에코빌,2
3097,2023-02-12 16:57:16+00:00,경기74아3397,1001,25,123000611,잠실광역환승센터,43
3098,2023-02-12 16:57:16+00:00,경기74아3385,1001,17,277103212,퇴계원IC출입(경유),53
3099,2023-02-12 16:57:16+00:00,경기74아3106,1001,33,222001527,주을곡.남재공원,25
3100,2023-02-12 16:57:16+00:00,경기74아3384,1001,45,222000686,퇴메,9
3101,2023-02-12 16:57:16+00:00,경기74아2905,1001,40,222001521,별내별가람역3번출구.별가람마을.단독3블록,64
3102,2023-02-12 16:57:16+00:00,경기74아1357,땡큐60,-1,222000399,세계유산조선왕릉사릉.송능2리적성골입구,47
3103,2023-02-12 16:57:16+00:00,경기74아1437,땡큐60,-1,222001369,휴먼시아아파트,79
3104,2023-02-12 16:57:16+00:00,경기74아1431,땡큐60,-1,222001395,세븐일레븐,93
3105,2023-02-12 16:57:16+00:00,경기74아1358,땡큐60,-1,222000145,용신교차로.곰실마을,62
3106,2023-02-12 16:57:16+00:00,경기74아1376,땡큐60,-1,222001908,주곡2교,20
3107,2023-02-12 16:57:16+00:00,경기74아1434,땡큐60,-1,222001571,연평양묘장입구,37
3108,2023-02-12 16:57:16+00:00,경기74아3376,34,-1,222000918,e편한세상다산정문,28
3109,2023-02-12 16:57:16+00:00,경기74아2932,34,-1,222001918,다산가람초교.벧엘교회,13
3110,2023-02-12 16:57:17+00:00,경기74아3405,1003,50,123000611,잠실광역환승센터,37
3111,2023-02-12 16:57:17+00:00,경기74아3369,1003,69,222000591,자연앤자이.다산자이,70
3112,2023-02-12 16:57:17+00:00,경기74아3229,1003,64,222000420,샘골,20
3113,2023-02-12 16:57:17+00:00,경기74아3404,1003,54,222001949,새봄초정문.F2단독택지,55
3114,2023-02-12 16:57:17+00:00,경기74아3406,1003,57,277100104,토평삼거리(경유),31
3115,2023-02-12 16:57:17+00:00,경기74아1413,21,-1,207000294,경기북부광역행정타운,51
3116,2023-02-12 16:57:17+00:00,경기74아1389,21,-1,222000136,신촌,105
3117,2023-02-12 16:57:17+00:00,경기74아2824,38,-1,222001394,휴먼시아1단지.더힐포레.가운초교.강변성산교회,16
3118,2023-02-12 16:57:17+00:00,경기74아2870,38,-1,222001608,센트럴.한화아파트,28
3119,2023-02-12 16:57:17+00:00,경기74아3346,105,41,222000514,성도아파트,27
3120,2023-02-12 16:57:17+00:00,경기74아3331,105,39,222000485,한신1차.플러스빌A.어람초교.우편취급국,65
3121,2023-02-12 16:57:17+00:00,경기74아3345,105,34,110000650,당고개역,49
3122,2023-02-12 16:57:17+00:00,경기74아3482,M2341,38,222000095,창현초등학교,25
3123,2023-02-12 16:57:17+00:00,경기74아3480,M2341,34,222000243,두산1차아파트,9
3124,2023-02-12 16:57:17+00:00,경기74아3483,M2341,36,277102840,올림픽대교남단(경유),16
3125,2023-02-12 16:57:17+00:00,경기74아3401,땡큐12,-1,222000850,다산1동주민센터앞.플루리움2단지후문,15
3126,2023-02-12 16:57:17+00:00,경기74아3409,땡큐12,-1,222000945,가운지구입구,47
3127,2023-02-12 16:57:17+00:00,경기74아3365,76,-1,222001569,수석토성입구,71
3128,2023-02-12 16:57:17+00:00,경기74아3211,76,-1,277104246,아름마을(경유),45
3129,2023-02-12 16:57:17+00:00,경기74아2960,76,-1,222000304,신안인스빌2차,68
3130,2023-02-12 16:57:17+00:00,경기74아2921,76,-1,222001926,행정복지센터.남양주시복지재단,13
3131,2023-02-12 16:57:17+00:00,경기74아2969,76,-1,107000057,석계역,37
3132,2023-02-12 16:57:17+00:00,경기74아2894,76,-1,277104244,신내IC(경유),28
3133,2023-02-12 16:57:17+00:00,경기74아8190,81,-1,222001865,별내농협후문,5
3134,2023-02-12 16:57:17+00:00,경기74아8152,81,-1,222001490,퍼스트포레.별가람마을1-8,53
3135,2023-02-12 16:57:17+00:00,경기74아3441,105-1,33,110000650,당고개역,33
3136,2023-02-12 16:57:17+00:00,경기74아3496,105-1,44,222000133,신한미아파트,5
3137,2023-02-12 16:57:17+00:00,경기74아3381,33,-1,222001621,박달고지골입구,75
3138,2023-02-12 16:57:17+00:00,경기74아3001,33,-1,222000442,너구내고개,18
